"AREA","ESPEC_NUM","ESPEC_FULL","","","","","","","","","","","","","","","","","","","","","","",""
"Ciutadana","2","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu, de l’ordenament jurídic de l’Estat espanyol i de Catalunya i dels drets humans i de l’infant, participant en activitats comunitàries, com la presa de decisions o la resolució de conflictes, amb actitud democràtica, respecte per la diversitat, i compromís amb la igualtat de gènere, la cohesió social, el desenvolupament sostenible i l’assoliment de la ciutadania mundial.","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu.","1ESO","Distingir els trets fonamentals de les societats democràtiques, valorant les consecucions de la democràcia i la vigència dels drets humans individuals i col·lectius i de les llibertats, i proposar accions per protegir-los.","Distingir els trets fonamentals de les societats democràtiques.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","2","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu, de l’ordenament jurídic de l’Estat espanyol i de Catalunya i dels drets humans i de l’infant, participant en activitats comunitàries, com la presa de decisions o la resolució de conflictes, amb actitud democràtica, respecte per la diversitat, i compromís amb la igualtat de gènere, la cohesió social, el desenvolupament sostenible i l’assoliment de la ciutadania mundial.","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu.","2ESO","Distingir els trets fonamentals de les societats democràtiques, valorant les consecucions de la democràcia i la vigència dels drets humans individuals i col·lectius i de les llibertats, i proposar accions per protegir-los.","Distingir els trets fonamentals de les societats democràtiques.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","2","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu, de l’ordenament jurídic de l’Estat espanyol i de Catalunya i dels drets humans i de l’infant, participant en activitats comunitàries, com la presa de decisions o la resolució de conflictes, amb actitud democràtica, respecte per la diversitat, i compromís amb la igualtat de gènere, la cohesió social, el desenvolupament sostenible i l’assoliment de la ciutadania mundial.","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu.","3ESO","Exposar amb criteri propi algunes problemàtiques que afectin els drets de determinats col·lectius per mitjà de la participació activa i compromesa, individualment i en equip, en projectes socials i cívics que comportin la defensa d’aquests drets.","Exposar amb criteri propi algunes problemàtiques que afectin els drets de determinats col·lectius per mitjà de la participació.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","2","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu, de l’ordenament jurídic de l’Estat espanyol i de Catalunya i dels drets humans i de l’infant, participant en activitats comunitàries, com la presa de decisions o la resolució de conflictes, amb actitud democràtica, respecte per la diversitat, i compromís amb la igualtat de gènere, la cohesió social, el desenvolupament sostenible i l’assoliment de la ciutadania mundial.","Analitzar i assumir amb fonament els principis i valors que emanen del procés d’integració europeu.","4ESO","Exposar amb criteri propi algunes problemàtiques que afectin els drets de determinats col·lectius per mitjà de la participació activa i compromesa, individualment i en equip, en projectes socials i cívics que comportin la defensa d’aquests drets.","Exposar amb criteri propi algunes problemàtiques que afectin els drets de determinats col·lectius per mitjà de la participació.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","1ESO","Pronunciar-se, aportant els arguments pertinents, i actuar enfront de les actituds violentes i discriminatòries envers persones i col·lectius, amb una atenció especial a la diversitat d’identitats i expressions de gènere i diversitat afectivosexual.","Pronunciar-se.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","2ESO","Pronunciar-se, aportant els arguments pertinents, i actuar enfront de les actituds violentes i discriminatòries envers persones i col·lectius, amb una atenció especial a la diversitat d’identitats i expressions de gènere i diversitat afectivosexual.","Pronunciar-se.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","3ESO","Citar de manera contextualitzada diferents moviments, causes i lideratges que han lluitat i lluiten per a l’eliminació de la desigualtat i la discriminació per raó de gènere i d’opció afectivosexual.","Citar de manera contextualitzada diferents moviments.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","4ESO","Citar de manera contextualitzada diferents moviments, causes i lideratges que han lluitat i lluiten per a l’eliminació de la desigualtat i la discriminació per raó de gènere i d’opció afectivosexual.","Citar de manera contextualitzada diferents moviments.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","1ESO","Identificar les limitacions socials i culturals que han impedit que algunes persones hagin pogut desenvolupar les seves aspiracions al llarg de diferents generacions.","Identificar les limitacions socials i culturals que han impedit que algunes persones hagin pogut desenvolupar les seves aspiracions.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","2ESO","Identificar les limitacions socials i culturals que han impedit que algunes persones hagin pogut desenvolupar les seves aspiracions al llarg de diferents generacions.","Identificar les limitacions socials i culturals que han impedit que algunes persones hagin pogut desenvolupar les seves aspiracions.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","3ESO","Adoptar un paper actiu i compromès en la lluita per la superació d’estereotips i prejudicis, perquè totes les persones puguin desenvolupar les seves aspiracions","Adoptar un paper actiu i compromès en la lluita per la superació d’estereotips i prejudicis.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","4ESO","Adoptar un paper actiu i compromès en la lluita per la superació d’estereotips i prejudicis, perquè totes les persones puguin desenvolupar les seves aspiracions","Adoptar un paper actiu i compromès en la lluita per la superació d’estereotips i prejudicis.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","1ESO","Identificar les causes que han relegat les dones i altres col·lectius i minories a un rol secundari al llarg de la història i en el present, rebutjant actituds discriminatòries i per posar en valor la importància de la cura de les persones.","Identificar les causes que han relegat les dones i altres col·lectius i minories a un rol secundari al.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","2ESO","Identificar les causes que han relegat les dones i altres col·lectius i minories a un rol secundari al llarg de la història i en el present, rebutjant actituds discriminatòries i per posar en valor la importància de la cura de les persones.","Identificar les causes que han relegat les dones i altres col·lectius i minories a un rol secundari al.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","3ESO","Formar-se un criteri propi a través de la participació activa i compromesa, individualment i en equip, en projectes socials i cívics que comportin la dignificació de les aportacions de determinats col·lectius i la defensa dels seus drets per garantir la cura i el benestar de les persones.","Formar-se un criteri propi.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","3","Analitzar i comprendre problemes ètics fonamentals i d’actualitat, considerant críticament els valors propis i aliens, i desenvolupant els seus propis judicis per afrontar la controvèrsia moral amb actitud dialogant, argumentativa, respectuosa i oposada a qualsevol tipus de discriminació o violència —incloent-hi la violència masclista, LGTBIfòbica, racista o capacitista— o fonamentalisme ideològic.","Analitzar i comprendre problemes ètics fonamentals i d’actualitat.","4ESO","Formar-se un criteri propi a través de la participació activa i compromesa, individualment i en equip, en projectes socials i cívics que comportin la dignificació de les aportacions de determinats col·lectius i la defensa dels seus drets per garantir la cura i el benestar de les persones.","Formar-se un criteri propi.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","1ESO","Analitzar aspectes del funcionament de les societats en el món i l’accés als recursos, destacant les relacions d’interdependència i les desigualtats que es generen, i posant èmfasi en els col·lectius vulnerables.","Analitzar aspectes del funcionament de les societats en el món i l’accés als recursos.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","2ESO","Analitzar aspectes del funcionament de les societats en el món i l’accés als recursos, destacant les relacions d’interdependència i les desigualtats que es generen, i posant èmfasi en els col·lectius vulnerables.","Analitzar aspectes del funcionament de les societats en el món i l’accés als recursos.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","3ESO","Interpretar algunes problemàtiques ambientals en l’entorn proper, com ara la contaminació, la degradació dels ecosistemes i la pèrdua de biodiversitat.","Interpretar algunes problemàtiques ambientals en l’entorn proper.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","4ESO","Interpretar algunes problemàtiques ambientals en l’entorn proper, com ara la contaminació, la degradació dels ecosistemes i la pèrdua de biodiversitat.","Interpretar algunes problemàtiques ambientals en l’entorn proper.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","1ESO","Participar en accions comunitàries per contribuir a la millora ambiental de l’entorn, com la reducció de residus, l’ús responsable de l’aigua i l’energia o la creació de campanyes i materials de conscienciació mediambiental.","Participar en accions comunitàries per contribuir a la millora ambiental de l’entorn.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","2ESO","Participar en accions comunitàries per contribuir a la millora ambiental de l’entorn, com la reducció de residus, l’ús responsable de l’aigua i l’energia o la creació de campanyes i materials de conscienciació mediambiental.","Participar en accions comunitàries per contribuir a la millora ambiental de l’entorn.","","","","","","","","","","","","","","","","","","",""
"Ciutadana","4","Interpretar les relacions sistèmiques d’interdependència, ecodependència i interconnexió entre actuacions locals i globals i adoptar, conscientment i motivadament, un estil de vida sostenible i ecosocialment responsable.","Interpretar les relacions sistèmiques d’interdependència.","3ESO","Proporcionar arguments sobre el risc per a la salut i la sostenibilitat ambiental de determinades pràctiques, comportaments i hàbits, contrastant informacions fiables, objectives i amb una base científica vàlida.","Proporcionar arguments sobre el risc per a la salut i la sostenibilitat ambiental de determinades pràctiques.","","","","","","","","","","","","","","","","","","",""
